#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
#Std. deviation	8.147e+06	1.561e+06	1.224e+06	4.281e+05	2.541e+05	1.593e+05	3.638e+04	2.775e+04	1.66e+04	1.401e+04	1.135e+04	5161	3132	869.6	466.8	173.3	162.2	97.8	14.15	8.75	5.233	5.038	4.517	3.425	3.24	2.097	1.72	1.377	1.229	0.8326	0.669	0.3212	6.806e-10	6.806e-10	6.806e-10
#Proportion of variance explained	0.9403	0.03451	0.02124	0.002596	0.0009149	0.0003597	1.875e-05	1.091e-05	3.902e-06	2.782e-06	1.826e-06	3.774e-07	1.39e-07	1.071e-08	3.088e-09	4.253e-10	3.729e-10	1.355e-10	2.837e-12	1.085e-12	3.88e-13	3.596e-13	2.891e-13	1.662e-13	1.488e-13	6.232e-14	4.191e-14	2.688e-14	2.141e-14	9.822e-15	6.342e-15	1.461e-15	6.562e-33	6.562e-33	6.562e-33
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
c42	-0.007412	0.00128	0.0055	0.09869	-0.004298	0.1641	-0.2427	0.2446	0.08828	-0.6336	0.4731	-0.4403	-0.1323	-0.005129	0.007376	-0.0001243	0.005818	-0.001375	-0.0001472	0.0002367	-0.0002757	-4.467e-05	-7.221e-05	-0.0002166	-0.0001043	3.863e-06	3.661e-05	-1.042e-05	-2.249e-05	-5.263e-06	-1.249e-05	2.281e-05	-4.823e-16	8.327e-17	5.551e-17
c44	-0.009258	0.003737	0.01236	0.1304	-0.06262	0.2049	-0.2586	0.4141	-0.05204	-0.4208	-0.4662	0.5246	0.1606	0.003557	-0.0163	-0.001145	-0.008615	-0.0009074	-9.156e-05	-0.0003997	0.0001229	0.0001489	-1.758e-05	0.0001283	0.0001118	-9.897e-06	2.403e-05	3.351e-05	3.148e-05	-1.709e-05	3.243e-05	-3.196e-05	8.604e-16	1.665e-16	-1.596e-16
c46	-2.789e-06	3.288e-06	6.48e-06	-3.14e-05	1.96e-05	-1.698e-05	1.851e-05	-7.842e-05	-0.0002102	0.0001686	-0.0001461	0.0004369	-0.0008686	0.004722	0.0003226	0.006979	0.01116	-0.09401	-0.1036	0.02114	0.07232	0.218	0.02383	-0.6465	0.1503	0.05409	0.08217	-0.1535	0.06435	0.05279	0.0996	0.6602	-1.707e-11	5.932e-13	-1.385e-14
c48	-5.268e-06	3.025e-06	1.176e-05	-7.326e-05	1.091e-05	-1.017e-05	3.178e-05	-0.0001247	-0.000439	8.845e-05	-0.0002252	0.0002876	-0.0006049	0.008433	-0.001167	0.002962	0.0323	-0.2048	-0.2665	0.4348	0.6157	-0.02433	0.05557	0.4218	0.04125	-0.07554	-0.07244	0.1422	-0.06205	-0.04904	0.03702	0.3093	-8.649e-12	2.69e-13	-7.55e-15
c50	-3.656e-06	-5.824e-07	4.964e-06	-3.895e-05	1.934e-05	-2.125e-05	3.415e-05	-8.754e-05	-0.0002248	0.0001475	-0.000119	0.0006112	-0.0008446	0.00516	0.002324	0.006412	0.01843	-0.1107	-0.1411	0.2739	0.04554	0.2214	-0.1307	-0.4039	0.2566	-0.01341	-0.07954	0.6246	-0.07126	0.1101	0.03111	-0.4247	9.468e-12	-4.061e-13	-2.165e-15
#Scores	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
1	-9.27e+06	6.566e+05	8.787e+05	6.718e+05	4.774e+05	4.472e+04	5.598e+04	-2.902e+04	1.056e+04	3935	1.461e+04	-141.5	890.5	482.6	-1414	-860.3	-67.12	35.61	-1.272	9.246	-0.5186	2.422	3.289	0.3253	-0.5223	0.2625	-0.09907	1.328	0.4011	0.1078	-0.3272	-0.1902	-3.58e-10	8.961e-10	2.626e-10
2	-9.335e+06	4.043e+05	7.854e+05	5.024e+05	5.297e+05	-7.718e+04	-9.169e+04	3.857e+04	-5787	-1.124e+04	6736	-1651	3059	164.7	-135.5	177	-111.1	36.39	18.7	7.688	5.339	2.277	8.071	3.739	2.113	2.403	1.003	0.7743	-0.5097	-1.187	0.1231	-0.1934	-1.521e-10	8.546e-10	3.144e-10
3	-9.336e+06	2.819e+05	6.948e+05	4.748e+05	5.306e+05	-3.909e+04	1.44e+04	-3722	-1.249e+04	1.461e+04	6190	-1938	3991	133.1	305.4	268.8	-225.8	101.6	-6.133	-2.207	6.776	-4.395	6.393	7.734	2.373	-0.2392	-2.007	-1.01	0.1235	-0.06416	-1.091	-0.1267	-1.292e-10	8.796e-10	3.089e-10
4	-9.384e+06	4.113e+05	7.897e+05	1.001e+06	2.762e+05	4.644e+05	3.225e+04	2.707e+04	-2517	-2.735e+04	-3.991e+04	-2566	-2501	44.95	334.1	38.35	-113.2	-70.36	3.068	11.86	-1.078	-3.227	-3.929	0.4805	2.928	-2.791	-1.368	-0.552	-0.2294	0.261	0.5685	-0.03645	-4.173e-10	1.111e-09	1.899e-10
5	-9.681e+06	1.058e+06	4.05e+05	3.232e+05	6.043e+05	-3.12e+05	2197	-2.761e+04	-1.378e+04	2.031e+04	-1.254e+04	1699	-55.21	-282.7	161.3	161.1	-65.48	-50.81	-26.09	-5.933	-4.35	1.047	-4.275	-5.223	0.08143	-1.321	0.6529	-1.301	0.3338	-0.2896	0.2141	-0.1807	-3.46e-10	7.084e-10	3.515e-10
6	-9.194e+06	6.574e+05	9.38e+05	6.958e+05	4.3e+05	4.184e+05	-4263	1.062e+04	9503	-2.38e+04	3.239e+04	-4791	1914	104.4	725.8	138.2	413.6	-30.87	2.784	-4.282	-6.581	-4.425	-2.829	-1.279	-3.539	0.7744	1.167	-0.2709	-0.03414	0.3755	0.02141	0.3582	-4.512e-10	8.961e-10	2.033e-10
7	-1.698e+07	6.435e+06	-6.972e+06	1.672e+04	-3.734e+04	1.559e+04	-4272	4875	4910	-458.2	718.2	-630.6	202.9	-746.5	-43.52	-14.15	3.627	-5.934	2.645	0.8329	0.478	-0.01301	-0.003742	0.6785	-0.01844	0.1552	-0.004147	0.1206	0.04175	0.0979	0.03328	0.01362	-2.613e-09	5.621e-10	4.939e-10
8	-9.105e+06	6.293e+05	8.818e+05	2.728e+05	6.575e+05	-2.786e+05	-1265	-2.216e+04	-5043	2.165e+04	-1.403e+04	2240	369	73.18	26.83	126.9	-48.54	-83.14	3.909	-12.97	-2.025	5.975	-6.864	-6.058	-3.675	2.459	1.757	1.562	0.1755	0.522	0.4657	0.4882	-1.948e-10	6.955e-10	3.356e-10
9	-1.277e+07	-3.789e+06	-1.391e+06	-2.52e+05	-9710	-1.733e+05	2.297e+04	5.083e+04	9143	-1.876e+04	-2.753e+04	-9069	6838	136.3	-366.6	-205.4	312	12.86	-4.901	-16.81	8.096	-5.065	7.707	-2.697	-4.651	1.231	2.556	-0.876	-0.1435	-0.136	0.06366	0.1544	1.549e-09	1.736e-09	5.437e-10
10	-9.399e+06	-2.375e+06	-7.774e+05	-1.243e+05	5.664e+04	-5.261e+04	4.069e+04	-4186	1.742e+04	-6763	-32.26	5424	9.845	-106.2	-1633	609.8	354.7	80.13	-4.521	18.45	-7.96	6.315	1.172	0.1807	0.708	1.69	-2.226	1.529	0.9939	-0.3513	0.054	0.0436	9.342e-10	1.215e-09	3.762e-10
11	-9.733e+06	-2.863e+06	-1.142e+06	-1.774e+05	-3.862e+04	-4.108e+04	7791	2.25e+04	-1.927e+04	-2291	5303	-41.39	3618	-28	273.4	-58.71	-255	2.268	-1.815	5.033	-1.701	-4.687	-2.224	-4.202	1.732	-3.465	-4.83	0.8937	-0.9942	-1.388	-0.01376	0.523	1.13e-09	1.32e-09	4.023e-10
