#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
#Std. deviation	1.785e+06	9.858e+05	8.076e+05	4.973e+05	2.007e+05	7.947e+04	4.42e+04	3.297e+04	3090	685.5	237	218.7	141.9	64.13	33.46	13.9	6.468	5.735	4.298	3.606	1.657
#Proportion of variance explained	0.6238	0.1903	0.1277	0.04843	0.007885	0.001237	0.0003827	0.0002128	1.87e-06	9.202e-08	1.1e-08	9.368e-09	3.945e-09	8.055e-10	2.193e-10	3.783e-11	8.194e-12	6.442e-12	3.618e-12	2.546e-12	5.38e-13
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
26	1.834e+06	6.8e+05	-9.304e+05	-3.283e+05	1.766e+05	-9862	4.863e+04	4.484e+04	379.3	-213.4	-113.2	-409.5	119	-21.29	21.1	-13.58	2.747	2.982	-0.4984	-1.213	0.2481
27	1.73e+06	7.396e+05	-9.267e+05	-3.023e+05	2.209e+05	-1.814e+04	4.951e+04	-1.91e+04	174.7	-266.7	-127.4	-247.7	44.69	-18.6	11.67	-7.436	4.312	4.054	1.167	-3.955	0.1884
28	1.688e+06	8.021e+05	-9.584e+05	-2.374e+05	8.385e+05	-1.846e+05	2.754e+04	-1.261e+05	3020	-1185	-168.8	290.2	116	-20.34	-32.24	27.9	3.065	3.146	1.373	-5.421	0.2811
29	2.544e+06	2.571e+05	-8.943e+05	-4.268e+05	1.011e+04	3.787e+04	2.545e+04	6539	394.2	-263.3	-144.2	-223.1	56.44	-33.65	7.417	1.425	4.945	0.483	-0.9398	-1.567	0.1104
30	2.603e+06	2.387e+05	-8.923e+05	-3.465e+05	7.211e+05	-1.734e+05	-8466	-3.914e+04	4209	-839.6	-17.17	44.69	192.5	-44.81	-10.51	5.748	5.395	1.648	1.86	-2.704	0.3864
31	1.879e+06	6.422e+05	-9.133e+05	-3.154e+05	2.871e+05	-2116	5.003e+04	-4.371e+04	731.2	-359.2	-197.2	-215.8	81.33	-61.86	4.576	2.447	3.28	4.975	-0.9079	-3.332	0.2416
32	2.55e+06	2.085e+05	-8.493e+05	-4.012e+05	-1.457e+04	2.122e+04	1.629e+04	1.113e+04	290.7	-226.6	-88.37	-222.4	47.25	-12.97	5.043	1.099	7.136	6.646	1.635	0.8048	1.09
33	-3.033e+06	-2.692e+06	-4.786e+06	4.07e+05	-1.254e+04	-5.146e+04	6.066e+04	-3.76e+04	-1.148e+04	-78.83	484	23.43	520.4	-6.252	-75.89	13.05	-1.171	-5.114	11.34	-0.9285	0.5707
34	-2.642e+06	-2.228e+06	-2.197e+06	5.68e+05	-4.541e+04	-8877	-1.758e+04	-1.401e+04	2420	102.4	-1475	86.63	782.9	500.2	-20.24	3.366	-3.26	-6.165	-12.01	7.486	2.616
35	-2.791e+06	-2.472e+06	-2.725e+06	8.487e+05	-2.761e+04	-7626	1.932e+04	9746	-1767	83.91	187	-5.992	-336.8	-65.67	31.37	-10.22	-3.152	-5.628	-3.332	1.295	-2.787
36	-2.82e+06	-2.47e+06	-2.711e+06	7.662e+05	8673	-3.368e+04	2.345e+04	2.097e+04	-439.7	-49.72	266.7	-49.43	-196.1	-192.1	11.99	-3.239	3.685	0.7408	0.4547	8.097	-2.084
37	-2.345e+06	-1.429e+06	-1.275e+06	-1.346e+05	-1.749e+05	-6.195e+04	2.821e+04	-1.831e+04	1.037e+04	-307.5	388	35.85	187.9	-164.7	-15.55	1.346	-1.446	-14.38	14	5.447	10.96
