#Component	1	2	3	4	5	6	7	8	9	10
#Std. deviation	8.151e+06	1.019e+06	1.949e+05	4.189e+04	3.255e+04	1.35e+04	3067	171.9	6.081	2.809
#Proportion of variance explained	0.984	0.01537	0.0005625	2.599e-05	1.569e-05	2.7e-06	1.394e-07	4.379e-10	5.478e-13	1.169e-13
#Loadings	1	2	3	4	5	6	7	8	9	10
105	-8.178e+06	-8.573e+05	1.517e+05	20.97	-2937	-3386	-3111	-208.5	-1.734	2.455
106	-7.886e+06	2.887e+05	2.164e+05	-5105	-2.228e+04	-1024	566.6	-409	7.561	-1.562
107	-8.115e+06	-2.918e+05	2.001e+05	-5612	-2.601e+04	-684.6	-1974	-249.2	3.326	-3.893
108	-7.828e+06	3.294e+05	1.397e+05	-5367	1602	-3052	687.6	67.72	-10.06	0.8282
109	-8.028e+06	3.407e+05	-3.436e+04	2.496e+04	1.527e+04	4895	124	87.99	0.5424	-1.735
110	-7.961e+06	3.541e+05	-5.049e+04	-1.711e+04	1.414e+04	-6145	340.9	137.6	0.3782	-0.6216
111	-7.742e+06	2.987e+05	1.964e+05	-7476	-7162	-2120	644.5	-163.9	-0.6906	0.5123
112	-7.781e+06	3.135e+05	1.8e+05	-1.982e+04	1.48e+04	-1869	695	58.61	-0.8322	0.9942
113	-7.89e+06	2.768e+05	1.931e+05	-7360	2232	-2077	67.91	-111.7	8.46	-1.613
114	-7.813e+06	3.003e+05	1.825e+05	-1.494e+04	7896	-3146	608.6	36.52	3.021	1.333
115	-7.289e+06	3.374e+05	1.984e+05	-2.227e+04	2.47e+04	-4563	549.3	-277.4	2.281	3.946
116	-6.839e+06	3.214e+05	9.135e+04	-1.15e+04	2.218e+04	-2907	555.8	145.4	4.136	-0.9792
117	-7.84e+06	1.214e+05	1.473e+05	2.733e+04	-6.276e+04	2223	795.2	4.643	-4.617	-3.744
118	-7.925e+06	2.665e+05	1.957e+05	1.212e+04	-7.005e+04	3869	735.8	-45.8	-1.981	-5.828
119	-7.759e+06	3.622e+05	-1.539e+05	-4.555e+04	-3670	1.679e+04	-35.13	-4.178	-6.8	1.554
120	-7.351e+06	3.483e+05	-4.838e+04	-6.966e+04	877.9	3.208e+04	153	72.57	-2.776	-0.8199
121	-8.178e+06	-8.573e+05	1.517e+05	20.97	-2937	-3386	-3111	-208.5	-1.734	2.455
122	-7.886e+06	2.887e+05	2.164e+05	-5105	-2.228e+04	-1024	566.6	-409	7.561	-1.562
123	-8.115e+06	-2.918e+05	2.001e+05	-5612	-2.601e+04	-684.6	-1974	-249.2	3.326	-3.893
124	-7.828e+06	3.294e+05	1.397e+05	-5367	1602	-3052	687.6	67.72	-10.06	0.8282
125	-8.028e+06	3.407e+05	-3.436e+04	2.496e+04	1.527e+04	4895	124	87.99	0.5424	-1.735
126	-7.961e+06	3.541e+05	-5.049e+04	-1.711e+04	1.414e+04	-6145	340.9	137.6	0.3782	-0.6216
127	-7.742e+06	2.987e+05	1.964e+05	-7476	-7162	-2120	644.5	-163.9	-0.6906	0.5123
128	-7.781e+06	3.135e+05	1.8e+05	-1.982e+04	1.48e+04	-1869	695	58.61	-0.8322	0.9942
129	-7.89e+06	2.768e+05	1.931e+05	-7360	2232	-2077	67.91	-111.7	8.46	-1.613
130	-7.813e+06	3.003e+05	1.825e+05	-1.494e+04	7896	-3146	608.6	36.52	3.021	1.333
131	-7.289e+06	3.374e+05	1.984e+05	-2.227e+04	2.47e+04	-4563	549.3	-277.4	2.281	3.946
132	-6.839e+06	3.214e+05	9.135e+04	-1.15e+04	2.218e+04	-2907	555.8	145.4	4.136	-0.9792
133	-7.84e+06	1.214e+05	1.473e+05	2.733e+04	-6.276e+04	2223	795.2	4.643	-4.617	-3.744
134	-7.925e+06	2.665e+05	1.957e+05	1.212e+04	-7.005e+04	3869	735.8	-45.8	-1.981	-5.828
135	-7.759e+06	3.622e+05	-1.539e+05	-4.555e+04	-3670	1.679e+04	-35.13	-4.178	-6.8	1.554
136	-7.351e+06	3.483e+05	-4.838e+04	-6.966e+04	877.9	3.208e+04	153	72.57	-2.776	-0.8199
137	-8.178e+06	-8.573e+05	1.517e+05	20.97	-2937	-3386	-3111	-208.5	-1.734	2.455
138	-7.886e+06	2.887e+05	2.164e+05	-5105	-2.228e+04	-1024	566.6	-409	7.561	-1.562
139	-8.115e+06	-2.918e+05	2.001e+05	-5612	-2.601e+04	-684.6	-1974	-249.2	3.326	-3.893
140	-7.828e+06	3.294e+05	1.397e+05	-5367	1602	-3052	687.6	67.72	-10.06	0.8282
141	-8.028e+06	3.407e+05	-3.436e+04	2.496e+04	1.527e+04	4895	124	87.99	0.5424	-1.735
142	-7.961e+06	3.541e+05	-5.049e+04	-1.711e+04	1.414e+04	-6145	340.9	137.6	0.3782	-0.6216
143	-7.742e+06	2.987e+05	1.964e+05	-7476	-7162	-2120	644.5	-163.9	-0.6906	0.5123
144	-7.781e+06	3.135e+05	1.8e+05	-1.982e+04	1.48e+04	-1869	695	58.61	-0.8322	0.9942
145	-7.89e+06	2.768e+05	1.931e+05	-7360	2232	-2077	67.91	-111.7	8.46	-1.613
146	-7.813e+06	3.003e+05	1.825e+05	-1.494e+04	7896	-3146	608.6	36.52	3.021	1.333
147	-7.289e+06	3.374e+05	1.984e+05	-2.227e+04	2.47e+04	-4563	549.3	-277.4	2.281	3.946
