RS-M-Sga	830	1032	726	44874	4563433	4621116	4486986	9224	4941	150	321	68,79	0	0	0	0	0	0	0	813	4477674	11	1	2	46825	4	5	7	11,99	14,99	5	0	0	0	99,121	1,059	26	19745	44874	44874	NA	NA	19745	2906	1	1	NA	NA	1	3
RS-H-Soap	720	7436	613	45522	4440636	5220141	4360313	11128	5955	121	259	68,88	0	0	0	0	0	0	0	697	4412223	1	0	0	1354	5	0	0	18,97	0	0	0	0	0	71,038	1,027	9	3071	45522	45522	NA	NA	906	NA	1	1	NA	NA	12	NA
RS-M-Soap	354	441	302	115051	4527360	4554476	4489150	33829	16889	44	88	68,83	0	0	0	0	0	0	0	341	4391320	5	0	0	102203	11	1	6	33,41	3,04	0	1	0	0	88,739	1,028	25	18759	115051	115051	NA	NA	18759	1333	1	1	NA	NA	1	4
RS-H-Spades	163	350	134	291333	4628908	4670077	4607692	74486	47310	19	38	68,83	0	0	0	0	0	0	0	151	4147008	9	1	7	439947	6	5	7	18,8	15,67	5	0	691	14,93	99,318	1,139	28	28110	291333	291333	NA	NA	28110	28110	1	1	NA	NA	1	1
RS-M-Spades	105	275	100	286217	4588344	4618855	4584948	118093	53389	15	30	68,81	0	0	0	0	0	0	0	93	4175980	11	1	6	347240	2	6	13	5,39	16,18	5	1	466	10,16	100	1,755	31	35964	286217	286217	NA	NA	35964	35964	1	1	NA	NA	1	1
RS-H-Velvet	586	798	513	59062	4475470	4525236	4422515	13807	7500	98	207	68,76	0	0	0	0	0	0	0	578	4393452	3	1	2	46721	3	5	7	9,22	15,36	5	0	0	0	94,593	1,006	26	25932	59062	59062	NA	NA	25932	2596	1	1	NA	NA	1	2
RS-M-Velvet	332	655	307	71713	4485514	4537774	4467985	24347	14804	58	115	68,77	0	0	0	0	0	0	0	326	4400356	3	1	2	52247	0	5	7	0	16,56	5	0	0	0	88,332	1,004	26	25676	71713	71713	NA	NA	25676	1835	1	1	NA	NA	1	3
SA-H-Abyss	92	132	89	244957	3034102	3040616	3031704	64963	38351	13	29	32,92	0	0	0	0	0	0	0	87	2938858	5	2	5	84095	9	0	0	460,36	0	0	0	0	0	34,703	1,188	10	4185	244957	244957	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Cabog	56	56	56	285328	2796508	2796508	2796508	111165	56580	7	16	32,73	0	0	0	0	0	0	0	52	2525733	4	2	4	266551	6	0	0	759,49	0	0	0	0	0	12,322	1,268	5	1247	285328	285328	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Mira	110	256	68	379101	2853942	2890706	2825994	132448	50006	7	16	32,75	0	0	0	0	0	0	0	93	2691069	11	3	1	152341	126	32	32	1752,68	445,12	32	0	46	1,61	28,723	1,356	2	2060	379101	379101	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Msrca	39	52	35	449789	2892444	2896852	2889489	221821	123428	5	9	32,85	0	0	0	0	0	0	0	35	2502008	3	1	2	387807	6	0	0	759,49	0	0	0	0	0	2,921	3,328	1	751	449789	449789	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Sga	150	1921	130	173010	2787797	3024925	2774031	39954	28545	22	43	32,63	1	1	0	0	1	1721	0	142	2731145	6	3	1	46530	21	1	1	953,25	45,39	1	0	0	0	32,081	1,167	8	4185	173010	173010	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Soap	52	278	48	364183	2822930	2856225	2820329	146332	92436	7	13	32,69	0	0	0	0	0	0	0	47	2414742	4	2	1	398816	6	0	0	759,49	0	0	0	0	0	32,432	1,069	9	4185	364183	364183	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Spades	44	72	40	350174	2854235	2861974	2851518	187080	105739	6	11	32,78	0	0	0	0	0	0	0	40	2361939	4	2	3	482293	6	0	0	759,49	0	0	0	57	2	34,999	1,057	10	4185	350174	350174	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Velvet	60	82	57	336190	2824718	2829571	2822704	122507	52580	7	15	32,73	1	0	0	1	1	1703	0	54	2499950	4	2	1	314904	12	0	0	582,81	0	0	0	0	0	32,662	1,117	9	4185	336190	336190	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Abyss	92	132	89	244957	3034102	3040616	3031704	64963	38351	13	29	32,92	61	61	0	0	36	2016985	68	9	92626	17	5	12	101872	22194	1594	2821	850,67	61,1	1531	63	0	0	91,574	1,081	2457	187397	73887	39976	42776	22162	50757	29333	12	26	19	42	17	37
SA-H-Cabog	56	56	56	285328	2796508	2796508	2796508	111165	56580	7	16	32,73	78	78	0	0	27	2395546	63	6	19806	13	4	9	44537	22101	1877	3734	852,32	72,39	1780	97	0	0	90,746	1,049	2450	172651	111165	53749	45901	26603	45901	24159	7	17	17	35	17	37
SA-H-Mira	110	256	68	379101	2853942	2890706	2825994	132448	50006	7	16	32,75	77	76	0	1	29	2299960	77	62	75708	8	3	4	34560	22620	1556	3132	865,27	59,52	1480	76	46	1,61	91,177	1,049	2468	187515	132448	50006	52166	31712	52166	31712	7	16	16	34	16	34
SA-H-Msrca	39	52	35	449789	2892444	2896852	2889489	221821	123428	5	9	32,85	75	74	0	1	21	2708175	78	3	11408	8	3	4	98951	23308	1553	3083	889,85	59,29	1473	80	0	0	91,342	1,062	2473	187458	221821	174868	70865	37339	70865	37339	5	8	13	27	13	27
SA-H-Sga	150	1921	130	173010	2787797	3024925	2774031	39954	28545	22	43	32,63	32	32	0	0	27	1100475	44	33	98794	27	6	14	68748	20948	1004	2303	817,45	39,18	950	54	0	0	89,826	1,016	2367	137514	38102	26536	32628	17410	32320	16567	23	45	28	54	29	58
SA-H-Soap	52	278	48	364183	2822930	2856225	2820329	146332	92436	7	13	32,69	61	60	0	1	25	2429427	79	10	73720	9	3	4	28478	22361	1408	2952	859,46	54,12	1332	76	0	0	90,73	1,045	2440	187397	146332	92436	79978	33715	79978	33070	7	13	13	27	13	28
SA-H-Spades	44	72	40	350174	2854235	2861974	2851518	187080	105739	6	11	32,78	67	66	0	1	19	2666808	83	8	46693	7	3	4	42898	22487	1364	3031	862,97	52,35	1281	83	57	2	91,314	1,056	2469	187456	187080	105739	70865	37339	70865	37339	6	11	13	27	13	27
SA-H-Velvet	60	82	57	336190	2824718	2829571	2822704	122507	52580	7	15	32,73	64	64	0	0	28	2358994	78	13	75889	8	3	5	28198	22655	1548	2901	867,67	59,29	1478	70	0	0	91,052	1,041	2455	187397	122507	50954	64058	33895	57767	33070	7	16	14	30	15	31
SA-H-Abyss	92	132	89	244957	3034102	3040616	3031704	64963	38351	13	29	32,92	NA	NA	NA	NA	NA	NA	NA	92	3034102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	244957	244957	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Cabog	56	56	56	285328	2796508	2796508	2796508	111165	56580	7	16	32,73	NA	NA	NA	NA	NA	NA	NA	56	2796508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	285328	285328	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Mira	110	256	68	379101	2853942	2890706	2825994	132448	50006	7	16	32,75	0	0	0	0	0	0	0	107	2851085	3	1	0	2145	5	1	1	2074,69	414,94	1	0	46	1,61	11,424	1,994	0	242	379101	379101	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Msrca	39	52	35	449789	2892444	2896852	2889489	221821	123428	5	9	32,85	NA	NA	NA	NA	NA	NA	NA	39	2892444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	449789	449789	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Sga	150	1921	130	173010	2787797	3024925	2774031	39954	28545	22	43	32,63	0	0	0	0	0	0	0	148	2764539	2	1	0	22781	4	0	0	2580,65	0	0	0	0	0	9,376	1,628	0	155	173010	173010	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Soap	52	278	48	364183	2822930	2856225	2820329	146332	92436	7	13	32,69	NA	NA	NA	NA	NA	NA	NA	52	2822930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	364183	364183	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Spades	44	72	40	350174	2854235	2861974	2851518	187080	105739	6	11	32,78	NA	NA	NA	NA	NA	NA	NA	44	2854235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	2	NA	NA	NA	NA	350174	350174	NA	NA	NA	NA	1	1	NA	NA	NA	NA
SA-H-Velvet	60	82	57	336190	2824718	2829571	2822704	122507	52580	7	15	32,73	0	0	0	0	0	0	0	58	2797339	2	1	0	26929	4	0	0	2739,73	0	0	0	0	0	9,376	1,536	0	146	336190	336190	NA	NA	NA	NA	1	1	NA	NA	NA	NA
VC-H-Abyss	153	338	121	280277	4086478	4115424	4065299	94508	58395	13	27	47,57	3	3	0	0	3	87755	11	71	405031	8	3	3	614664	135	127	462	4,62	4,35	102	25	4125	100,94	98,735	1,07	2602	246076	119666	91944	66449	NA	94256	62048	8	15	16	NA	9	19
VC-M-Abyss	196	564	149	178118	3904784	3959969	3872255	60973	27970	21	44	47,56	1	1	0	0	1	62005	0	93	1005322	0	0	0	0	93	56	70	3,21	1,93	54	2	0	0	97,857	1,001	2533	178118	79406	52137	42398	NA	67178	25717	14	25	24	NA	15	32
VC-H-Cabog	127	128	127	256726	3855600	3855763	3855600	61249	29636	19	43	47,53	5	5	0	0	5	285045	9	22	400609	15	3	3	548333	339	194	212	11,82	6,76	192	2	0	0	97,067	1,019	2528	256726	75899	44946	33021	NA	45456	23721	12	25	29	NA	17	39
VC-M-Cabog	241	241	241	140691	3953298	3953298	3953298	33710	17245	34	74	47,52	3	3	0	0	3	54449	6	74	575592	23	3	5	441445	189	90	130	6,51	3,1	85	5	0	0	98,075	1,018	2546	140691	45141	30319	25841	NA	35443	22474	21	42	40	NA	24	50
VC-H-Mira	152	2673	115	316666	3957629	4337203	3932194	92000	56477	14	27	47,5	9	9	0	0	7	494457	7	63	229410	17	3	2	788832	163	91	106	5,59	3,12	89	2	198	5	98,577	1,024	2605	171619	129237	83846	62673	NA	87069	55736	9	17	19	NA	12	23
VC-M-Mira	154	501	96	450326	4011692	4112140	3971344	112926	59711	9	20	47,48	8	8	0	0	8	1005746	4	57	210195	20	8	6	842699	167	83	114	5,71	2,84	79	4	70	1,74	98,761	1,019	2627	414642	167208	108689	80510	NA	108689	50611	5	10	13	NA	8	17
VC-H-Msrca	91	105	80	555664	3989162	3994617	3980159	241604	85155	6	13	47,5	4	4	0	0	4	330156	4	42	253869	14	5	9	790848	1975	189	226	67,67	6,48	186	3	0	0	98,556	1,016	2638	555664	324982	236373	127189	NA	246505	89771	4	7	7	NA	4	10
VC-M-Msrca	163	173	142	255146	4030761	4034988	4014349	76131	45736	16	33	47,47	8	8	0	0	8	185725	1	60	497891	25	5	7	564374	133	71	93	4,59	2,45	68	3	0	0	97,944	1,024	2610	255146	105536	65695	54754	NA	98129	46649	10	18	18	NA	10	22
VC-H-Sga	351	2596	285	108154	3890290	4171725	3844703	23808	12382	49	103	47,54	1	1	0	0	1	2379	0	135	854343	12	0	0	137947	91	59	70	3,15	2,04	58	1	0	0	97,696	1,002	2467	108154	31046	19385	18003	NA	25145	14950	31	61	57	NA	36	74
VC-M-Sga	326	1901	247	105420	3931012	4357240	3875237	27573	15449	45	94	47,53	1	1	0	0	1	9459	0	123	848968	18	1	0	163608	125	60	71	4,32	2,07	58	2	0	0	97,784	1,008	2499	105420	33473	23364	19876	NA	30064	15823	29	55	50	NA	30	64
VC-H-Soap	100	344	81	425556	3932751	3969747	3919085	135118	65780	10	21	47,52	7	7	0	0	7	586916	33	51	514780	5	2	1	505039	311	148	176	10,7	5,09	145	3	0	0	98,136	1,011	2586	425699	163193	112992	102918	NA	125939	75798	7	12	12	NA	8	15
VC-M-Soap	186	312	147	246179	3924635	3954533	3895651	71357	37218	15	34	47,56	4	4	0	0	4	368149	25	76	661561	10	0	0	357144	265	75	112	9,14	2,59	70	5	0	0	97,895	1,004	2556	246179	113831	64014	58898	NA	97635	46699	10	18	16	NA	10	21
VC-H-Spades	162	207	121	214711	3939988	3955126	3912505	83518	46841	16	32	47,51	1	1	0	0	1	62063	1	73	411898	18	5	0	612415	153	61	85	5,26	2,1	58	3	0	0	98,18	1,01	2587	214707	93941	72282	66784	NA	92866	47758	11	19	17	NA	11	22
VC-M-Spades	146	1486	73	741022	4035776	4451154	3990044	262160	136216	5	11	47,37	3	3	0	0	3	370072	2	100	198492	15	6	6	886549	118	75	88	4,02	2,56	73	2	209	5,18	99,108	1,006	2653	741022	311625	246623	152627	NA	262160	152115	4	6	6	NA	4	7
VC-H-Velvet	213	325	183	157783	3914915	3939751	3894214	40877	22754	30	62	47,5	1	1	0	0	1	40085	4	89	793500	5	1	1	217738	112	67	94	3,86	2,31	64	3	0	0	97,978	1,015	2522	157783	54768	33727	30832	NA	41334	23656	19	37	36	NA	22	45
VC-M-Velvet	156	209	124	246346	3944260	3960394	3921645	92036	43442	15	31	47,52	6	6	0	0	6	476321	1	64	475730	19	5	3	597804	102	58	86	3,56	2,02	54	4	0	0	98,338	0,995	2595	246346	108108	75901	53390	NA	84801	44197	10	18	18	NA	11	23
VC-H-Abyss	153	338	121	280277	4086478	4115424	4065299	94508	58395	13	27	47,57	1	1	0	0	1	8770	6	60	2055249	12	1	1	936969	140	98	241	13,7	9,59	87	11	4125	100,94	95,314	1,071	901	213447	226093	203645	NA	NA	80568	23393	3	4	NA	NA	5	10
VC-M-Abyss	196	564	149	178118	3904784	3959969	3872255	60973	27970	21	44	47,56	1	1	0	0	1	8436	0	99	2895073	0	0	0	0	119	47	51	11,82	4,67	47	0	0	0	93,926	1,003	885	110288	111096	105316	NA	NA	45047	18876	4	7	NA	NA	8	17
VC-H-Cabog	127	128	127	256726	3855600	3855763	3855600	61249	29636	19	43	47,53	12	12	0	0	7	42198	2	75	1932711	17	1	3	935406	359	87	112	37,52	9,09	86	1	0	0	91,994	1,004	848	171869	148549	119655	NA	NA	61249	26490	3	5	NA	NA	6	13
VC-M-Cabog	241	241	241	140691	3953298	3953298	3953298	33710	17245	34	74	47,52	8	8	0	0	8	22901	1	121	2111435	30	1	5	814161	243	54	72	24,06	5,35	52	2	0	0	94,203	1,021	857	110049	78380	71059	NA	NA	20733	8063	6	9	NA	NA	14	34
VC-H-Mira	152	2673	115	316666	3957629	4337203	3932194	92000	56477	14	27	47,5	14	14	0	0	12	26402	2	49	1389455	23	4	4	1520126	349	61	82	33,73	5,9	59	2	198	5	96,487	1,016	916	211909	176605	150873	NA	NA	89505	36232	3	4	NA	NA	4	8
VC-M-Mira	154	501	96	450326	4011692	4112140	3971344	112926	59711	9	20	47,48	34	34	0	0	24	64057	3	68	1152344	28	6	5	1793338	187	79	158	18,06	7,63	74	5	70	1,74	97,279	1,031	937	450326	420631	420631	NA	NA	90763	65564	2	2	NA	NA	2	6
VC-H-Msrca	91	105	80	555664	3989162	3994617	3980159	241604	85155	6	13	47,5	2	2	0	0	2	15284	1	19	534574	18	6	8	2383810	748	86	129	71,8	8,25	82	4	0	0	97,172	1,028	938	357911	555664	363321	NA	NA	79323	30172	1	2	NA	NA	3	7
VC-M-Msrca	163	173	142	255146	4030761	4034988	4014349	76131	45736	16	33	47,47	6	6	0	0	6	19317	2	58	1433311	27	3	5	1516357	205	55	75	19,7	5,29	53	2	0	0	97,03	1,041	927	105536	177955	155187	NA	NA	63983	34879	3	4	NA	NA	7	12
VC-H-Sga	351	2596	285	108154	3890290	4171725	3844703	23808	12382	49	103	47,54	1	1	0	0	1	7351	0	193	2790373	9	0	0	102308	100	46	50	10,05	4,62	46	0	0	0	92,762	1,003	832	79022	56989	47328	NA	NA	16566	6502	8	13	NA	NA	18	45
VC-M-Sga	326	1901	247	105420	3931012	4357240	3875237	27573	15449	45	94	47,53	1	1	0	0	1	8582	0	166	2719046	16	1	0	195476	43	48	51	4,29	4,79	48	0	0	0	93,507	1,014	861	44101	63334	52416	NA	NA	20682	10156	7	12	NA	NA	19	37
VC-H-Soap	100	344	81	425556	3932751	3969747	3919085	135118	65780	10	21	47,52	6	6	0	0	4	29565	17	33	1272459	11	4	1	1632619	241	72	160	23,62	7,06	63	9	0	0	95,144	1,009	894	224346	246183	224349	NA	NA	65779	55239	2	3	NA	NA	4	9
VC-M-Soap	186	312	147	246179	3924635	3954533	3895651	71357	37218	15	34	47,56	7	7	0	0	7	31040	19	90	1868996	12	3	1	1035465	135	99	126	13,32	9,77	97	2	0	0	94,501	1,008	889	113831	205557	174268	NA	NA	38014	16710	3	4	NA	NA	9	19
VC-H-Spades	162	207	121	214711	3939988	3955126	3912505	83518	46841	16	32	47,51	3	3	0	0	3	13682	1	42	1347944	23	2	0	1557501	142	54	71	13,84	5,26	52	2	0	0	95,687	1,009	902	128456	166979	145856	NA	NA	52911	24417	3	5	NA	NA	7	14
VC-M-Spades	146	1486	73	741022	4035776	4451154	3990044	262160	136216	5	11	47,37	2	2	0	0	2	16575	2	75	367337	14	6	5	2605794	84	55	94	8,04	5,26	52	3	209	5,18	97,468	1,018	946	355966	741022	355979	NA	NA	196520	65752	1	2	NA	NA	2	6
VC-H-Velvet	213	325	183	157783	3914915	3939751	3894214	40877	22754	30	62	47,5	3	3	0	0	3	15104	4	102	2299924	16	1	2	596697	70	123	168	6,89	12,11	117	6	0	0	94,684	1,004	866	137030	85006	71547	NA	NA	34439	14746	5	8	NA	NA	10	23
VC-M-Velvet	156	209	124	246346	3944260	3960394	3921645	92036	43442	15	31	47,52	6	6	0	0	6	82242	1	58	1433869	21	5	5	1476067	61	52	82	6,04	5,15	50	2	0	0	95,677	1,009	900	140621	187929	180000	NA	NA	47047	18945	3	4	NA	NA	8	16
XA-H-Abyss	154	2372	134	196813	4913650	5086459	4899971	89864	47805	21	40	65,09	2	2	0	0	1	60758	14	88	811285	57	31	51	2950892	15970	707	1032	4032,85	178,54	692	15	50	1,02	20,453	1,133	811	46289	89864	45155	NA	NA	NA	NA	21	41	NA	NA	NA	NA
XA-H-Cabog	89	189	89	312406	4836665	4848222	4836665	107676	55276	16	32	65,19	1	1	0	0	1	18508	6	38	622667	46	32	44	3160024	9845	415	649	4068,2	171,49	407	8	0	0	19,597	1,083	774	46286	105803	52143	NA	NA	NA	NA	17	34	NA	NA	NA	NA
XA-H-Mira	1158	2969	472	352831	6022342	6588629	5551355	91268	21435	21	53	64,17	0	0	0	0	0	0	7	1092	1736491	50	31	44	3202669	10503	388	607	4055,15	149,8	379	9	859	14,26	19,86	1,098	780	46289	105619	58443	NA	NA	NA	NA	16	31	NA	NA	NA	NA
XA-H-Msrca	138	155	99	322669	4928115	4935414	4901466	117883	61875	15	30	65,08	0	0	0	0	0	0	7	91	712073	42	30	41	3139397	10183	474	609	4176,56	194,41	468	6	0	0	20,064	1,08	795	46289	117883	61875	NA	NA	NA	NA	15	30	NA	NA	NA	NA
XA-H-Sga	230	85148	199	132038	4798962	13567484	4776687	49072	23614	35	70	65,2	6	6	0	0	5	256146	22	119	1393651	82	25	63	2178453	30389	1105	1575	4097,65	149	1079	26	0	0	21,403	1,154	836	48600	47829	21743	NA	NA	NA	NA	37	76	NA	NA	NA	NA
XA-H-Soap	163	2056	146	196882	4900579	5187613	4888668	79834	41329	21	44	65,12	0	0	0	0	0	0	6	87	932542	62	35	56	2899883	13115	468	709	4010,62	143,12	455	13	0	0	20,286	1,06	803	40364	74197	41138	NA	NA	NA	NA	22	45	NA	NA	NA	NA
XA-H-Spades	156	453	117	312376	4971240	5014024	4942328	117467	63036	16	30	65,04	0	0	0	0	0	0	8	109	740305	41	30	39	3147412	9276	323	498	4049,19	141	315	8	236	4,75	20,181	1,081	801	46289	117467	63036	NA	NA	NA	NA	16	30	NA	NA	NA	NA
XA-H-Velvet	156	258	134	307295	4889453	4913541	4874782	83025	42656	20	40	65,12	0	0	0	0	0	0	12	90	908932	55	35	52	2893059	12158	551	762	3994,56	181,03	542	9	0	0	19,899	1,1	784	46289	83025	41763	NA	NA	NA	NA	20	42	NA	NA	NA	NA
