#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
#Std. deviation	2.808	2.137	1.432	1.406	1.1	0.9767	0.82	0.7611	0.5117	0.5101	0.3545	0.3392	0.2878	0.2647	0.2625	0.2354	0.1535	0.1414	0.0987	0.08554	0.04474
#Proportion of variance explained	0.3756	0.2175	0.09759	0.09418	0.05759	0.04542	0.03202	0.02758	0.01247	0.01239	0.005985	0.00548	0.003944	0.003336	0.003281	0.002638	0.001122	0.0009521	0.0004639	0.0003484	9.532e-05
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
34	-11.24	5.257	-1.669	-1.003	-0.05535	-0.1435	0.2609	0.4219	-0.9279	0.241	1.037	0.2178	-0.8679	-1.214	-2.055	0.441	-0.521	0.6218	-0.07652	0.0506	-0.008765
35	-9.855	4.103	-1.695	-0.8698	0.5578	0.5821	0.5028	-0.1436	0.8958	-0.1429	-0.1405	0.3669	0.2993	-0.03684	0.4486	-0.1486	-0.1077	-0.2775	-0.006341	-0.09777	-0.08735
36	-10.06	3.844	-2.146	-0.6235	0.5236	0.8635	0.8807	-0.03421	0.9539	-0.4745	0.01158	0.1718	0.2128	0.004289	0.4841	0.00508	0.2915	-0.3484	0.1012	-0.1377	-0.01527
37	-7.461	4.381	1.145	-0.8832	-0.6011	-0.3358	0.5397	-0.04002	0.5024	1.178	0.452	0.3648	0.1813	1.184	-0.1881	0.6451	0.8167	0.1759	-0.01514	0.2924	0.06281
38	-8.911	3.604	-1.351	-0.4832	0.2942	0.5658	0.583	-0.07828	0.3629	-0.2455	-0.08168	0.2821	0.2498	-0.21	0.5185	-0.235	0.2585	-0.1192	0.01528	0.2587	-0.07339
39	-9.511	3.119	-1.814	-0.6029	0.9515	0.3775	0.4609	0.3263	0.04201	-0.417	-0.3408	0.2806	0.4239	-0.6552	0.5408	-0.8766	-0.1126	-0.09834	0.104	-0.2072	0.006413
40	-8.807	3.784	-1.49	-0.3741	0.2323	0.4572	0.6307	-0.06419	0.1283	-0.4711	0.1345	0.3563	0.0555	-0.3634	0.7294	-0.1023	-0.1517	-0.234	-0.008314	-0.05842	-0.03807
41	2.481	1.615	-0.6534	-0.4191	0.3564	0.2879	-0.2186	-0.1976	-0.08085	-0.2659	0.2582	-0.1389	-0.007783	0.0374	-0.01361	-0.1276	0.04568	0.002377	-0.05762	0.001692	0.007584
42	2.132	1.006	-0.9684	-0.09571	0.0527	-0.04987	0.2971	-0.4477	-0.2005	-0.2973	0.1102	-0.1589	-0.004533	-0.1539	0.03516	0.0925	0.0968	0.005832	-0.01018	0.003893	0.0007336
43	2.644	1.86	-0.706	-0.1789	0.06711	0.2656	-0.5038	0.03879	0.02094	-0.3315	0.3858	-0.1607	0.1595	0.05428	-0.0427	-0.1817	0.05434	0.0143	-0.08148	-0.01629	0.00303
44	1.407	-0.3163	-1.285	0.1738	-0.7963	-0.9086	0.5471	-0.2966	-0.01539	-0.1876	0.02509	-0.04335	0.1024	-0.1339	-0.0005603	0.03153	0.05374	0.0009979	-0.01582	-0.006716	-0.01314
