#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
#Std. deviation	2.151e+06	1.493e+06	9.134e+05	4.242e+05	2.374e+05	1.524e+05	3.567e+04	2.618e+04	1.645e+04	1.356e+04	1.09e+04	5102	2203	861.5	434.4	169.3	152.1	96.8	14.02	6.808	5.087	4.964	4.43	3.388	3.194	1.965	1.607	1.307	1.045	0.8158	0.6585	0.3176	0.004769	0	0
#Proportion of variance explained	0.5818	0.2803	0.1049	0.02263	0.00709	0.002921	0.00016	8.622e-05	3.402e-05	2.312e-05	1.496e-05	3.274e-06	6.106e-07	9.335e-08	2.373e-08	3.606e-09	2.909e-09	1.178e-09	2.472e-11	5.829e-12	3.255e-12	3.099e-12	2.468e-12	1.443e-12	1.283e-12	4.859e-13	3.25e-13	2.147e-13	1.374e-13	8.37e-14	5.454e-14	1.269e-14	2.861e-18	0	0
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
c28	-3.489e-05	0.0003849	0.0002261	-3.663e-05	-0.0005315	-9.267e-05	0.0011	-0.0003792	-0.0009661	-0.002731	8.034e-05	0.01381	0.03746	0.001885	0.3929	0.5695	0.01573	0.05493	0.008534	-0.0344	-0.09128	-0.03178	-0.2285	-0.1136	-0.3075	-0.05148	-0.04025	0.07647	0.03439	0.02158	0.01904	-0.02823	0.001668	-0.5744	0.05868
c29	-5.958e-05	0.0007085	0.0004465	3.983e-05	-0.001439	-0.0002747	0.002179	0.0007291	-0.0007364	-0.003703	0.007587	0.02603	0.08998	-0.02623	0.8314	-0.5416	-0.05471	-0.0251	-0.009329	0.001136	0.001399	0.002534	0.02412	0.01554	0.03442	0.003445	0.005398	-0.009676	-0.003003	-0.00338	-0.00266	0.00275	3.861e-07	7.389e-08	3.597e-08
c32	-3.402e-05	0.0003647	0.0002162	-3.601e-05	-0.000499	-8.939e-05	0.00106	-0.0004222	-0.000988	-0.002698	-0.0003133	0.01304	0.03471	0.003076	0.3746	0.6093	0.02017	0.05585	-0.0064	0.0298	0.08416	0.03623	0.2109	0.09739	0.276	0.05151	0.03458	-0.06748	-0.03169	-0.01607	-0.01717	0.02534	-0.001669	0.5744	-0.05868
c33	-8.714e-07	2.016e-05	9.988e-06	-6.187e-07	-3.249e-05	-3.283e-06	3.948e-05	4.301e-05	2.195e-05	-3.289e-05	0.0003936	0.0007603	0.002748	-0.00119	0.01821	-0.0399	-0.004447	-0.0009228	0.01493	-0.0642	-0.1754	-0.06801	-0.4394	-0.211	-0.5835	-0.103	-0.07482	0.1439	0.06608	0.03766	0.03623	-0.05359	-0.001668	0.5744	-0.05868
c38	0.0003033	-3.335e-05	-0.000368	0.000982	-0.002303	-0.0005503	-0.001526	0.001047	0.001804	0.0001776	0.004167	-0.00427	0.003379	0.02469	0.03543	-0.04012	0.988	-0.1412	0.01628	-0.005214	0.004919	-0.0118	-0.0005909	0.0003738	-0.002217	-0.003442	0.001594	-0.001406	-0.0008709	0.0006166	0.0003262	-0.0006976	4.061e-08	-1.554e-08	-2.335e-08
c39	0.009908	-0.00518	-0.006569	0.3036	0.1327	-0.5083	0.5083	-0.5378	0.05164	0.2374	0.1511	-0.04557	0.01145	-0.002041	-0.0005197	0.0006625	0.000147	-8.929e-05	-3.542e-06	-1.1e-05	3.152e-05	-7.143e-06	-2.554e-05	6.621e-06	2.06e-05	3e-05	8.698e-06	8.077e-06	1.154e-06	-8.256e-06	-8.083e-06	-2.995e-06	2.712e-09	8.145e-11	2.563e-10
c40	-0.0001883	0.01382	0.004375	0.1397	0.07667	-0.2481	-0.5065	-0.02374	0.1202	0.4032	-0.409	-0.5183	0.2069	0.005626	0.001547	0.0009657	-0.002336	0.001352	0.0002013	-0.0001893	-9.972e-05	-4.326e-05	-3.558e-05	6.9e-05	2.866e-06	4.26e-05	8.758e-05	-1.845e-05	8.111e-05	-3.183e-06	-3.147e-05	-3.79e-05	9.584e-09	-6.735e-11	8.709e-10
c42	0.00362	-0.002221	-0.003664	0.09882	-0.009838	-0.1661	-0.2658	-0.2088	-0.09071	-0.695	0.3823	-0.446	0.109	0.004383	-0.002362	0.002314	-0.004161	-0.001423	-0.0001394	-8.383e-05	-0.0002424	-0.0001338	-0.0001054	0.0002278	8.363e-05	-5.001e-06	-4.977e-05	-1.365e-05	1.847e-06	6.839e-06	-1.408e-05	-2.33e-05	6.824e-09	-1.334e-10	4.481e-10
c44	0.00262	-0.006843	-0.006894	0.1306	0.04867	-0.2183	-0.3036	-0.3479	0.04854	-0.3682	-0.5233	0.5229	-0.1855	-0.001893	0.004851	-0.005153	0.004405	-0.0006964	-0.0001099	0.0001079	5.732e-05	0.000176	-6.335e-06	-0.0001332	-0.0001067	1.245e-05	-1.42e-05	-1.999e-05	-6.221e-05	2.971e-05	2.584e-05	3.079e-05	-1.42e-08	-3.894e-11	-1e-09
c46	1.165e-06	-4.639e-06	-6.113e-06	-3.145e-05	-2.066e-05	2.303e-05	3.263e-05	5.057e-05	0.000212	0.0001551	-0.000175	0.0003986	0.0008747	-0.004731	-0.0002112	0.009996	-0.009394	-0.09402	-0.1032	-0.02501	-0.0006504	0.2352	0.05837	0.6325	-0.1803	-0.04837	-0.1314	0.1391	-0.03312	-0.0464	0.102	-0.6601	0.0001876	-8.023e-06	2.73e-06
c48	1.569e-06	-5.582e-06	-1.217e-05	-7.334e-05	-9.72e-06	1.187e-05	4.076e-05	0.0001244	0.0004387	0.0001145	-0.0002169	0.0002754	0.001157	-0.008491	0.003156	0.01389	-0.02868	-0.2054	-0.2621	-0.5588	0.4979	0.1185	0.06098	-0.4194	-0.02479	0.0557	0.1116	-0.1352	0.01917	0.04808	0.03685	-0.3093	7.615e-05	-3.786e-06	6.288e-07
c50	1.632e-06	-2.354e-07	-6.97e-06	-3.903e-05	-1.828e-05	2.503e-05	4.432e-05	7.331e-05	0.0002257	0.0001504	-0.0001195	0.0005912	0.001483	-0.005229	-0.0007895	0.01281	-0.01328	-0.1114	-0.1374	-0.2461	-0.04591	0.2181	-0.1191	0.3908	-0.2821	0.02163	0.2232	-0.5599	-0.259	-0.06088	0.01076	0.4207	-8.675e-05	4.843e-06	-2.621e-06
#Scores	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
1	1.265e+06	-6.552e+05	-1.105e+06	6.657e+05	-3.992e+05	-4.182e+04	5.637e+04	2.713e+04	-1.059e+04	3740	1.662e+04	233.3	1109	-495.7	1603	-783.8	-87.64	30.82	-0.8049	-2.516	-1.236	2.125	3.729	-0.5086	0.8869	0.4334	1.016	-0.5912	-0.1385	-0.1841	-0.2723	0.2049	-2.862e-06	5.516e-06	6.644e-07
2	1.28e+06	-3.778e+05	-1.112e+06	4.958e+05	-4.356e+05	8.272e+04	-9.529e+04	-2.948e+04	5722	-1.169e+04	5764	-1480	-2879	-143.7	-13.01	114.1	119.9	37.21	18.67	-10.95	1.874	1.98	7.585	-3.828	-1.939	-2.295	-1.724	-1.502	-1.171	1.524	-0.1126	0.1447	-0.0002782	-4.086e-06	-1.676e-05
3	1.275e+06	-2.349e+05	-1.059e+06	4.684e+05	-4.42e+05	4.569e+04	1.393e+04	3464	1.257e+04	1.431e+04	8730	-1545	-2726	-122	-402.6	162.6	259.4	99.63	-6.188	-0.02257	7.272	-2.41	6.741	-7.997	-1.737	-0.1398	1.916	1.405	1.454	-0.2874	-0.9301	0.1574	-3.948e-05	1.044e-05	1.245e-05
4	1.313e+06	-3.815e+05	-1.103e+06	9.954e+05	-2.351e+05	-4.824e+05	2.196e+04	-1.417e+04	2055	-1.93e+04	-4.007e+04	-2839	1852	-57.8	-264.2	2.095	129.2	-73.67	3.362	-8.209	-0.588	-3.836	-4.844	-0.3464	-3.387	1.639	1.262	0.5433	0.6627	-0.3435	0.6257	0.04833	-2.495e-05	-3.488e-06	-4.148e-06
5	1.923e+06	-7.918e+05	-7.924e+05	3.17e+05	-4.987e+05	3.299e+05	7012	2.261e+04	1.389e+04	2.136e+04	-1.033e+04	1652	-140.5	284.5	-190.4	124	98.14	-51.93	-26.13	7.016	-3.05	0.6602	-3.933	5.192	-0.3512	1.427	-0.4877	1.362	0.6486	0.1514	0.2806	0.1983	-0.0001604	-4.959e-07	2.192e-06
6	1.171e+06	-6.92e+05	-1.109e+06	6.903e+05	-3.902e+05	-4.173e+05	-1.043e+04	-1071	-9739	-2.474e+04	3.224e+04	-4210	1004	-134.7	-515.6	281.1	-306.4	-29.96	2.802	7.085	-3.323	-5.321	-3.025	1.436	3.559	-0.1614	-1.103	0.09365	0.005352	-0.3911	0.04993	-0.3527	0.0002233	-2.201e-06	6.52e-06
7	1.259e+07	-1.995e+06	3.844e+06	1.956e+04	2.35e+04	-1.747e+04	-5223	-3517	-4922	-287.6	932.2	-585.2	12.05	745.3	51.16	-10.2	-2.881	-6.243	2.674	-0.4896	0.4244	0.1313	0.03378	-0.6886	0.07868	-0.0986	0.03866	-0.07655	-0.08885	-0.08681	0.0335	-0.01352	2.768e-05	-1.479e-07	-5.423e-07
8	1.116e+06	-6.589e+05	-1.065e+06	2.661e+05	-5.532e+05	3.013e+05	3212	1.729e+04	5170	2.272e+04	-1.181e+04	2185	-707.1	-65.61	-88.49	95.02	64.08	-82.98	3.729	12.98	-1.43	7.016	-5.337	5.97	3.824	-1.045	-1.171	-1.398	-1.095	-0.3585	0.4281	-0.4926	0.000288	-7.179e-06	4.192e-07
9	3.789e+06	4.859e+06	-1.536e+06	-2.646e+05	2.604e+05	4.234e+04	4666	-2.665e+04	-9699	-8836	-2.279e+04	-8352	-4030	-124.4	334.2	-89.37	-360.5	19.71	-5.355	10.01	9.817	-1.792	8.945	2.575	5.083	0.1884	-2.297	0.5028	0.4929	0.03084	0.1197	-0.1397	5.512e-05	-5.436e-07	1.495e-05
10	1.025e+06	2.712e+06	-3.459e+05	-1.279e+05	1.114e+04	2.339e+04	3.769e+04	6690	-1.755e+04	-5116	686	5565	1162	100	1746	741.2	-2.492	67.2	-3.642	-4.621	-9.161	3.606	1.298	-0.4183	-0.3498	-1.444	2.831	-0.2183	-0.2762	0.2749	0.1045	-0.0249	-0.0001314	-5.085e-06	-2.729e-05
11	1.298e+06	3.344e+06	-2.675e+05	-1.81e+05	1.131e+05	-2029	1479	-1.515e+04	1.917e+04	-1283	6916	374.8	-1884	29.71	-293.7	-146.5	203.7	0.5571	-1.723	-3.893	-0.4367	-5.289	-3.095	4.4	-2.491	1.34	4.904	-0.4487	1.951	1.066	0.08662	-0.4988	-0.0002826	-1.068e-05	-1.378e-05
12	1.306e+06	3.326e+06	-3.704e+05	-1.254e+05	5.743e+04	-6801	-2.464e+04	-1808	-876.2	2.149e+04	7975	-804.1	1025	-119.9	-455.4	-198.5	-55.66	-2.084	-3.885	0.326	-1.166	-10.06	-10.19	-1.809	-0.2605	-6.686	2.944	2.57	-3.088	0.4059	-0.02645	0.1317	-0.0002676	-1.027e-05	-6.143e-05
13	1.252e+06	1.28e+06	-4.872e+05	-2.349e+04	1.69e+04	2.336e+05	2.787e+04	-2.957e+04	8589	-1.218e+04	4991	8214	9109	-357.9	-503.9	-13.02	-144.8	32.87	-9.883	5.959	2.259	-3.227	6.987	2.015	-10.54	-1.364	-1.386	-2.318	0.7314	0.3765	0.01806	0.1436	-3.292e-05	1.791e-06	1.542e-05
14	1.143e+06	2.923e+06	-3.095e+05	-1.051e+05	8.181e+04	2.434e+04	1.135e+04	7922	546.9	-6120	8518	7343	-1179	-6.46	-588.1	-142.5	128.1	-34.31	5.118	-3.97	-7.022	7.492	-3.007	-3.938	-1.246	-1.026	-3.15	-0.4519	1.605	-2.884	-1.538	-0.3882	0.0009487	2.382e-05	7.183e-05
15	1.198e+06	3.15e+06	-3.329e+05	-8.515e+04	9.23e+04	-8.675e+04	-1828	1.083e+05	-1.432e+04	-8140	-4361	6994	383.7	229.9	-641.5	-11.52	25	33.13	4.853	-7.867	-2.035	4.594	0.8825	-2.336	-0.3969	4.46	-1.157	-0.004473	-1.966	0.2769	0.5962	0.3674	-0.0001077	-1.142e-06	-9.168e-06
